source,keyword,title,description,full_text,link,pubDate,text_length,label,failure_score,story_score,noise_score,final_score,reason
naver_kin,재택부업 사기,재택부업 사기,... 그래서 인터넷을 찾아보니 사기라는 말이 대분이더라구요ㅜ 내일부터... 내일 정확히 사기인지 알수있겠지만 사기일때 개통한 전화 바로 해지하면... 그리고 그사람 핸드폰으로 저랑 여러번 통화했는데 만약 사기라고한다면 제가...,재택부업 사기... 그래서 인터넷을 찾아보니 사기라는 말이 대분이더라구요ㅜ 내일부터... 내일 정확히 사기인지 알수있겠지만 사기일때 개통한 전화 바로 해지하면... 그리고 그사람 핸드폰으로 저랑 여러번 통화했는데 만약 사기라고한다면 제가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=421658148&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,135,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,재택부업 사기,인터넷 재택부업 시작하고싶어요,... 집에서 뭐라도 해야할꺼 같아 폭풍검색했죠~ 처음에 저는 재택부업은 다 사기고 다단계에 일종이라 생각했어요~ 목마른 사람이 우물을 찾는 법... 뭐라도 벌고 싶은 마음과 드림큐에 대한 실적내는 부분이 마음에 들어 또 드림큐에...,인터넷 재택부업 시작하고싶어요... 집에서 뭐라도 해야할꺼 같아 폭풍검색했죠~ 처음에 저는 재택부업은 다 사기고 다단계에 일종이라 생각했어요~ 목마른 사람이 우물을 찾는 법... 뭐라도 벌고 싶은 마음과 드림큐에 대한 실적내는 부분이 마음에 들어 또 드림큐에...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=188857880&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,147,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,재택부업 사기,재택근무 사기,... 만약 사기라면 저한테 피해 오는게 있을까요? 대처를 아주 잘하셨네요. 재택부업은 사기가 많더라구요. 그래서 저도 엄청 많이 알아보다 대기업에서 하는 재택부업하고 있답니다. 맘고생 많으셨겠어요,재택근무 사기... 만약 사기라면 저한테 피해 오는게 있을까요? 대처를 아주 잘하셨네요. 재택부업은 사기가 많더라구요. 그래서 저도 엄청 많이 알아보다 대기업에서 하는 재택부업하고 있답니다. 맘고생 많으셨겠어요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=448076957&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,117,unlabeled,4,12,4,12,실패 서사 명확
naver_kin,재택부업 사기,~~하루라도 빨리 벗어나는게 맞는거죠?~~,반갑습니다 선생님 제가 하고 싶은 일이 있는데 대금결제회수. 쿠팡물류센타. 건설현장청소. 돈버는 영어. 재택부업... 되어있어요 사기를 당해봤던 저는 더 꼼꼼히 따져가면서 찾아본 기업이라 더욱 믿고 하실 수 있습니다 초보자의...,~~하루라도 빨리 벗어나는게 맞는거죠?~~ 반갑습니다 선생님 제가 하고 싶은 일이 있는데 대금결제회수. 쿠팡물류센타. 건설현장청소. 돈버는 영어. 재택부업... 되어있어요 사기를 당해봤던 저는 더 꼼꼼히 따져가면서 찾아본 기업이라 더욱 믿고 하실 수 있습니다 초보자의...,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80802&docId=485295640&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,152,unlabeled,4,12,0,16,실패 서사 명확
naver_kin,재택부업 사기,재택근무 뭘보고 결정하면 좋을까요???,"... 재택부업 찾을려다가 더 스트레스 받을 정도로 ㅠㅠ 저는 아이가 둘이고, 직장도 다니고 있었어서 아이들 재우고... 저는 그래서 단순하고 쉬운 방법으로 혼자 바로 투입해서 돈 벌 수 있도록 교육해주시는분 만나서 처음부터 사기 안...","재택근무 뭘보고 결정하면 좋을까요???... 재택부업 찾을려다가 더 스트레스 받을 정도로 ㅠㅠ 저는 아이가 둘이고, 직장도 다니고 있었어서 아이들 재우고... 저는 그래서 단순하고 쉬운 방법으로 혼자 바로 투입해서 돈 벌 수 있도록 교육해주시는분 만나서 처음부터 사기 안...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=477676595&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,154,unlabeled,4,13,4,13,실패 서사 명확
naver_kin,재택부업 사기,인스타부업으로 정말 돈 버는사람 있나요?,"... 많고 사기도많아서 신중하게 알아보시는게 좋아요 믿고 쉽게하실수있는 재택부업 제가 소개해드릴께요 폰맹이었던 40 대 주부인 저도 돈벌고있습니다 대기업에서 합법적으로 시작한 재택부업 어떠세요? 하루1시간, 단순한...","인스타부업으로 정말 돈 버는사람 있나요?... 많고 사기도많아서 신중하게 알아보시는게 좋아요 믿고 쉽게하실수있는 재택부업 제가 소개해드릴께요 폰맹이었던 40 대 주부인 저도 돈벌고있습니다 대기업에서 합법적으로 시작한 재택부업 어떠세요? 하루1시간, 단순한...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=429245105&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,145,unlabeled,4,12,3,13,실패 서사 명확
naver_kin,부업 손해,인스타부업사기 손해배상청구 부당이득반환청구,인스타로 부업이랍시고 투자사기를 당했습니다 2460만원이고 계좌주는 아마 다 피해자인거같습니다 대포통장인거 같구요. 3개은행에 나눠서 입금을 했는데 혹시 계좌주들에게 손해배상청구나 부당이득반환청구 소송 진행하게되면...,인스타부업사기 손해배상청구 부당이득반환청구 인스타로 부업이랍시고 투자사기를 당했습니다 2460만원이고 계좌주는 아마 다 피해자인거같습니다 대포통장인거 같구요. 3개은행에 나눠서 입금을 했는데 혹시 계좌주들에게 손해배상청구나 부당이득반환청구 소송 진행하게되면...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60221&docId=398947330&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,146,unlabeled,8,10,0,18,실패 서사 명확
naver_kin,부업 손해,스마트스토어 부업으로 위탁판매,... 스마트스토어 부업으로 어떻게 운영하면 좋을지 좋은 정보 부탁드립니다! 안녕하세요. 스마트스토어 부업으로... 초반에 아무것도 모르고 시작했다가는 오히려 손해보기 일수인데 디 프리미엄으로 보다 편하고 안전하게...,스마트스토어 부업으로 위탁판매... 스마트스토어 부업으로 어떻게 운영하면 좋을지 좋은 정보 부탁드립니다! 안녕하세요. 스마트스토어 부업으로... 초반에 아무것도 모르고 시작했다가는 오히려 손해보기 일수인데 디 프리미엄으로 보다 편하고 안전하게...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40701&docId=417109159&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,138,unlabeled,4,14,0,18,실패 서사 명확
naver_kin,부업 손해,Kiwoom MT 부업 해보신분,... 저도 부담이 너무 커서 시도했다가 손해도 많이 봤어요.... 말리고 싶네요 제가 해외구매대행 대신에 요즘 하고 있는 부업이 있어서 소개해드릴게요~ - 초기비용은 해외구매대행과 달리 100프로 환급이 되는 시스템...,Kiwoom MT 부업 해보신분... 저도 부담이 너무 커서 시도했다가 손해도 많이 봤어요.... 말리고 싶네요 제가 해외구매대행 대신에 요즘 하고 있는 부업이 있어서 소개해드릴게요~ - 초기비용은 해외구매대행과 달리 100프로 환급이 되는 시스템...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=438642846&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,141,unlabeled,4,12,0,16,실패 서사 명확
naver_kin,부업 손해,부업 할만한거 없을까요?,... 온라인재택부업으로 처절하게 실패한 경험이 있는 복댕이맘이 정말로 마지막이다 라는 생각으로 시작했습니다. 절대 후회하지 않고! 손해보지 않고! 행복한 비명을 지르고 있습니다. 빅세븐 복댕이맘 이라고 검색해보세요 아래...,부업 할만한거 없을까요?... 온라인재택부업으로 처절하게 실패한 경험이 있는 복댕이맘이 정말로 마지막이다 라는 생각으로 시작했습니다. 절대 후회하지 않고! 손해보지 않고! 행복한 비명을 지르고 있습니다. 빅세븐 복댕이맘 이라고 검색해보세요 아래...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=176884861&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,139,unlabeled,12,10,0,22,실패 서사 명확
naver_kin,부업 손해,부업에 관하여......,... 절대 손해볼 수 없는 곳이예요 재택알바/부업 처음부터 잘하는 사람 하나도 없답니다. 저또한 간단하게 쇼핑하고 고스톱치고 그렇게 시작했구요 처음에만 일 손에 익히시면 생각보다어렵지않게 일하실수있는 단순업무 랍니다...,부업에 관하여......... 절대 손해볼 수 없는 곳이예요 재택알바/부업 처음부터 잘하는 사람 하나도 없답니다. 저또한 간단하게 쇼핑하고 고스톱치고 그렇게 시작했구요 처음에만 일 손에 익히시면 생각보다어렵지않게 일하실수있는 단순업무 랍니다...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=185555536&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,137,unlabeled,4,14,4,14,실패 서사 명확
naver_kin,부업 손해,인스타 공동구매 부업으로 시작하려는데 상품은 어떻게...,... 제가말씀드린 부업 해보세요 하루한시간 투자해서 온라인마케팅만 하면 되는 간단한 일이고 큰투자없이 바로시작할 수 있으며 하다가 실패하더라구도 리스크가 전혀 없는 일이더라구요 저처럼 혹시나 손해볼까봐 마음졸이며 걱정할...,인스타 공동구매 부업으로 시작하려는데 상품은 어떻게...... 제가말씀드린 부업 해보세요 하루한시간 투자해서 온라인마케팅만 하면 되는 간단한 일이고 큰투자없이 바로시작할 수 있으며 하다가 실패하더라구도 리스크가 전혀 없는 일이더라구요 저처럼 혹시나 손해볼까봐 마음졸이며 걱정할...,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1061203&docId=426961869&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,157,unlabeled,8,13,0,21,실패 서사 명확
naver_kin,부업 손해,인스타 부업으로 돈 버신 분 있나요?,"... 재택부업이 유행처럼 번지면서 본업만으로는 여유롭지않은분들이 편하게 많이들 시작하시는거같아요 근데 검색만해봐도 피해보신분들, 손해보신분들, 사기당하신분들 엄청 납니다 역시 세상에 쉽게버는돈은 없구나...","인스타 부업으로 돈 버신 분 있나요?... 재택부업이 유행처럼 번지면서 본업만으로는 여유롭지않은분들이 편하게 많이들 시작하시는거같아요 근데 검색만해봐도 피해보신분들, 손해보신분들, 사기당하신분들 엄청 납니다 역시 세상에 쉽게버는돈은 없구나...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=393398657&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,136,unlabeled,8,10,3,15,실패 서사 명확
naver_kin,투잡 손해,안녕하세요 현제직장인입니다 투잡으로...,안녕하세요 현재 직장인입니다 투잡으로 도매매사이트를 이용할려고하는데여 1. 현재 직장인인데... 모르고서는 손해만 보고 끝날 수 도 있어요! 제 친한동생도 오프라인 옷가게랑 스마트스토어 같이했는데 결국은 5개월하고 접었어요! 왜...,안녕하세요 현제직장인입니다 투잡으로... 안녕하세요 현재 직장인입니다 투잡으로 도매매사이트를 이용할려고하는데여 1. 현재 직장인인데... 모르고서는 손해만 보고 끝날 수 도 있어요! 제 친한동생도 오프라인 옷가게랑 스마트스토어 같이했는데 결국은 5개월하고 접었어요! 왜...,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1060110&docId=375688060&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,153,unlabeled,6,14,0,20,실패 서사 명확
naver_kin,투잡 손해,투잡인데 제가 간이과세자입니다 스토어팜으한지...,투잡인데 제가 간이과세자입니다 연봉은2040만원입니다 스토어팜으한지 한달쯤되어 매출이 칠만원정도 발생했는데... 이 일의 장점은 일하시면서 절대 손해 볼 일이 없다는 겁니다. 실적이 없어도 기본으로 받을 수 있는 금액 30가지...,투잡인데 제가 간이과세자입니다 스토어팜으한지... 투잡인데 제가 간이과세자입니다 연봉은2040만원입니다 스토어팜으한지 한달쯤되어 매출이 칠만원정도 발생했는데... 이 일의 장점은 일하시면서 절대 손해 볼 일이 없다는 겁니다. 실적이 없어도 기본으로 받을 수 있는 금액 30가지...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=280911429&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,157,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,부업 적자,시작했어요 이제 한달이 다 되었고 갈수록 점점 적자만,제가 광고를 보 광고를 보고 수입이 괜찮다하여 창업을 시작했어요 이제 한달이 다 되었고 갈수록 점점 적자만 나서... 노후대비 부업투잡정보 하나 드리니 알아보세요 도움되실 껍니다~ 제가 얼마전 하고 있던 분식체인점을 접고...,시작했어요 이제 한달이 다 되었고 갈수록 점점 적자만 제가 광고를 보 광고를 보고 수입이 괜찮다하여 창업을 시작했어요 이제 한달이 다 되었고 갈수록 점점 적자만 나서... 노후대비 부업투잡정보 하나 드리니 알아보세요 도움되실 껍니다~ 제가 얼마전 하고 있던 분식체인점을 접고...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=407&docId=175782024&qb=67aA7JeFIOyggeyekA==&enc=utf8,,156,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,부업 적자,쇼핑몰사기로 고소당하면요...,... 근데 워낙 마진도 적게 남기고 부업차원으로 했고... 배송료나.. 업체의 품절등등... 이유로 더비싸게 배송도... 좋은일할려다가 적자가 많이났군요.. 지금부터 문제해결을 하나하나 해보겠습니다 일단 보상금액 4천만원. 본인의...,쇼핑몰사기로 고소당하면요...... 근데 워낙 마진도 적게 남기고 부업차원으로 했고... 배송료나.. 업체의 품절등등... 이유로 더비싸게 배송도... 좋은일할려다가 적자가 많이났군요.. 지금부터 문제해결을 하나하나 해보겠습니다 일단 보상금액 4천만원. 본인의...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=47534333&qb=67aA7JeFIOyggeyekA==&enc=utf8,,148,unlabeled,10,10,0,20,실패 서사 명확
naver_kin,스마트스토어 적자,중소기업파산 신청방법이 어떻게 될까요?,"... 회사를 차리니 스마트스토어로 운영하던 방식과는 너무 다르고 직원관리, 재고관리 등등 이런게 다 문제가 되더니 결국 매출적자로 빚을 지게 됐습니다. 처음에는 기업회생을 해볼려고 했지만 너무 힘들었어서 그런지 기업파산을...","중소기업파산 신청방법이 어떻게 될까요?... 회사를 차리니 스마트스토어로 운영하던 방식과는 너무 다르고 직원관리, 재고관리 등등 이런게 다 문제가 되더니 결국 매출적자로 빚을 지게 됐습니다. 처음에는 기업회생을 해볼려고 했지만 너무 힘들었어서 그런지 기업파산을...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60221&docId=461106342&qb=7Iqk66eI7Yq47Iqk7Yag7Ja0IOyggeyekA==&enc=utf8,,148,unlabeled,8,13,0,21,실패 서사 명확
naver_kin,부업 후회,리치패밀리 부업,... 초비 없는 재택 부업부터 시작해보세요 초비 있는 재택부업을 시작하시고 후회하실꺼 같아요~!! 그래서 저는 그냥 초비 없는 재택 부업을 시작하라고 말씀 드리고 싶어요~!! 리치패밀리 부업은 어떤건지 잘 모르겠지만 회원님께서도 잘...,리치패밀리 부업... 초비 없는 재택 부업부터 시작해보세요 초비 있는 재택부업을 시작하시고 후회하실꺼 같아요~!! 그래서 저는 그냥 초비 없는 재택 부업을 시작하라고 말씀 드리고 싶어요~!! 리치패밀리 부업은 어떤건지 잘 모르겠지만 회원님께서도 잘...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=419459625&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,141,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,부업 후회,집에서 할수있는 부업거리찾습니다 시흥시 정왕4동,집에서 놀고 있는데 심심해요.. 직장 그만둔걸 후회하고 있답니다..ㅠㅠ 그래서.. 혹시 집에서 할수 있는 부업거리 뭐 없나요? 알고 계신분들 있으면 저한테 정보 좀 주세요 네? 그럼.... 저도 직장 그만두고 재택근무 하고 있는데 너무...,집에서 할수있는 부업거리찾습니다 시흥시 정왕4동 집에서 놀고 있는데 심심해요.. 직장 그만둔걸 후회하고 있답니다..ㅠㅠ 그래서.. 혹시 집에서 할수 있는 부업거리 뭐 없나요? 알고 계신분들 있으면 저한테 정보 좀 주세요 네? 그럼.... 저도 직장 그만두고 재택근무 하고 있는데 너무...,https://kin.naver.com/qna/detail.naver?d1id=20&dirId=200207&docId=57361534&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,161,unlabeled,4,12,4,12,실패 서사 명확
naver_kin,부업 후회,부업 할만한거 없을까요?,... 온라인재택부업으로 처절하게 실패한 경험이 있는 복댕이맘이 정말로 마지막이다 라는 생각으로 시작했습니다. 절대 후회하지 않고! 손해보지 않고! 행복한 비명을 지르고 있습니다. 빅세븐 복댕이맘 이라고 검색해보세요 아래...,부업 할만한거 없을까요?... 온라인재택부업으로 처절하게 실패한 경험이 있는 복댕이맘이 정말로 마지막이다 라는 생각으로 시작했습니다. 절대 후회하지 않고! 손해보지 않고! 행복한 비명을 지르고 있습니다. 빅세븐 복댕이맘 이라고 검색해보세요 아래...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=176884861&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,139,unlabeled,12,10,0,22,실패 서사 명확
naver_kin,부업 후회,집에서 할수잇는 손부업,"... 집에서 할수있는 손부업 할려고 하는데요 컴퓨터나 인터넷으로 하는 부업 말고 인형 눈 붙이기, 물건포장... 손해보구 후회하는것은 아닐까 고민도 많이하고 자세히 알아보구 시작했어요 재택알바를 선택하실때에 가장 중요한 부분은...","집에서 할수잇는 손부업... 집에서 할수있는 손부업 할려고 하는데요 컴퓨터나 인터넷으로 하는 부업 말고 인형 눈 붙이기, 물건포장... 손해보구 후회하는것은 아닐까 고민도 많이하고 자세히 알아보구 시작했어요 재택알바를 선택하실때에 가장 중요한 부분은...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=257039413&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,142,unlabeled,8,10,4,14,실패 서사 명확
naver_kin,투잡 후회,직장에서 모르게 투잡할 수 있을까요?,투잡금지라서... 제2의직장으로 부업을알아보고계신가봐요 저도 20대 직장인으로 따른 돈벌이가 없을까하고 찾다가 리치패밀리를 알게되었고 처음엔 사기가 아닐까 두려웠던 기억이나지만 지금은 후회가아닌 기회를 잡았단...,직장에서 모르게 투잡할 수 있을까요? 투잡금지라서... 제2의직장으로 부업을알아보고계신가봐요 저도 20대 직장인으로 따른 돈벌이가 없을까하고 찾다가 리치패밀리를 알게되었고 처음엔 사기가 아닐까 두려웠던 기억이나지만 지금은 후회가아닌 기회를 잡았단...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=424156493&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,,140,unlabeled,8,9,0,17,실패 서사 명확
naver_kin,투잡 후회,직장인 투잡 자리 있을까요?,... 저도 처음에 그런줄 알고 6~7개월정도 고민을 했었는데요 애기들 키우며 빠듯한 살림에 해야겠다는 생각이 들었어요 지금은 왜 더 빨리 시작하지 않았을까 후회한답니다ㅜㅜ 선입견 갖지마시고 제 블로그 오셔서 한번둘러보세요...,직장인 투잡 자리 있을까요?... 저도 처음에 그런줄 알고 6~7개월정도 고민을 했었는데요 애기들 키우며 빠듯한 살림에 해야겠다는 생각이 들었어요 지금은 왜 더 빨리 시작하지 않았을까 후회한답니다ㅜㅜ 선입견 갖지마시고 제 블로그 오셔서 한번둘러보세요...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=139799414&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,,142,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,수익이 안 나,주식 투자 수익을 장담받고 준 돈을 돌려주지 않습니다,... 줄테니 나 20% 정도만 수익내줄수 있냐 했더니 알겠다고 했습니다 그래서 한달동안 20%정도 수익 내주면 내가 5%정도 는 수수료로 주겠다 고 했고 결혼 까지도 생각했던 사람이었기에 서로 손해에 대해서는 둘다 일절 아무 언급이...,주식 투자 수익을 장담받고 준 돈을 돌려주지 않습니다... 줄테니 나 20% 정도만 수익내줄수 있냐 했더니 알겠다고 했습니다 그래서 한달동안 20%정도 수익 내주면 내가 5%정도 는 수수료로 주겠다 고 했고 결혼 까지도 생각했던 사람이었기에 서로 손해에 대해서는 둘다 일절 아무 언급이...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=392538087&qb=7IiY7J217J20IOyViCDrgpg=&enc=utf8,,162,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,부업 사기,온라인부업사기로 경찰조사 받게 됐는데 변호사 소개좀..,알바하는 회사가 경찰 조사 받는데요 일한지 3개월 조금 안 됐는데 저도 온라인부업사기 가해자 신분으로 같이 조사를 받아야 한데요 저는 아무것도 모르고 말단이라고 했는데도 삼 개월 일했으면 알 거 다 알지 않냐고 연기하지말라면서...,온라인부업사기로 경찰조사 받게 됐는데 변호사 소개좀.. 알바하는 회사가 경찰 조사 받는데요 일한지 3개월 조금 안 됐는데 저도 온라인부업사기 가해자 신분으로 같이 조사를 받아야 한데요 저는 아무것도 모르고 말단이라고 했는데도 삼 개월 일했으면 알 거 다 알지 않냐고 연기하지말라면서...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=477577080&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,160,unlabeled,4,11,4,11,실패 서사 명확
naver_kin,부업 사기,부업 사기 당했습니다,... 나중에서야 사기인 거 알고 경찰에 했는데 계좌도 대포통장이고 이런 사기는 잡는 데 오래 걸린다라고만 하네요 계정도 사라지고 입금내역만 남아있는데 이걸로 손해배상 받을 수 있을까요 이런 일이 처음이라 어떻게 해야할지...,부업 사기 당했습니다... 나중에서야 사기인 거 알고 경찰에 했는데 계좌도 대포통장이고 이런 사기는 잡는 데 오래 걸린다라고만 하네요 계정도 사라지고 입금내역만 남아있는데 이걸로 손해배상 받을 수 있을까요 이런 일이 처음이라 어떻게 해야할지...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6020603&docId=480556831&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,137,unlabeled,12,9,0,21,실패 서사 명확
naver_kin,부업 사기,인스타 부업 사기 당햇어요,안녕하세요 2022년 10월경에 인스타 부업사기를 당했어요. 처음에는 50만 원을 입금을 했는데 그 이후에는 300만 원을 더 입금해야 된다. 그 이후은 350 또 300 그리고 350 이런 식으로 계속 입금을 해야 돈을 줄 수 있다고 하더라고요ㅠ 지금은...,인스타 부업 사기 당햇어요 안녕하세요 2022년 10월경에 인스타 부업사기를 당했어요. 처음에는 50만 원을 입금을 했는데 그 이후에는 300만 원을 더 입금해야 된다. 그 이후은 350 또 300 그리고 350 이런 식으로 계속 입금을 해야 돈을 줄 수 있다고 하더라고요ㅠ 지금은...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=438378014&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,160,unlabeled,8,13,0,21,실패 서사 명확
naver_kin,부업 사기,인스타 부업 사기를 당한거 같습니다...,... 그래서 제가 잘못한건가 싶어서 울며겨자먹기로 다른 부업 두번을 진행하엿는데 결과는 똑같았습니다.. 그래서 결국 3곳에 4800만원 정도 묶여버렸습니다... 이런경우에는 어떻게 해야하나요 ㅠㅠ 관련태그 사기/공갈...,인스타 부업 사기를 당한거 같습니다...... 그래서 제가 잘못한건가 싶어서 울며겨자먹기로 다른 부업 두번을 진행하엿는데 결과는 똑같았습니다.. 그래서 결국 3곳에 4800만원 정도 묶여버렸습니다... 이런경우에는 어떻게 해야하나요 ㅠㅠ 관련태그 사기/공갈...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=449537522&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,146,unlabeled,4,12,0,16,실패 서사 명확
naver_kin,부업 사기,안녕하세요 부업사기를 당해서요,안녕하세요 부업사기를 당해서요 처음에 최소 5만원이라길래 시작햇다가 이득봤다고 20프로 내야된다해서 82마넌을 냈습니다 그러다가 다른 유출픽 사용의심으로 100만원요규하는데 50만 내라해서 냈더니 토토사이트 한 기록이...,안녕하세요 부업사기를 당해서요 안녕하세요 부업사기를 당해서요 처음에 최소 5만원이라길래 시작햇다가 이득봤다고 20프로 내야된다해서 82마넌을 냈습니다 그러다가 다른 유출픽 사용의심으로 100만원요규하는데 50만 내라해서 냈더니 토토사이트 한 기록이...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=445058500&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,141,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,부업 손해,부업 사기 당했어요,... 팀원 손해를 안본다고 해서 빌려서 입금 했어요 미션수행해서 출금담당자한테 연락하면 출금해준다고 했는데 또... 검색했다가 이제야 사기 당한걸 알게됐어요 어떻게 하면 될까요 요즘 부업을 진행하려다가 오히려 사기에 당하는...,부업 사기 당했어요... 팀원 손해를 안본다고 해서 빌려서 입금 했어요 미션수행해서 출금담당자한테 연락하면 출금해준다고 했는데 또... 검색했다가 이제야 사기 당한걸 알게됐어요 어떻게 하면 될까요 요즘 부업을 진행하려다가 오히려 사기에 당하는...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=483423199&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,138,unlabeled,12,9,0,21,실패 서사 명확
naver_kin,부업 손해,부업알아봐요~,... 부업을 알아보려구 하는데 주변에서 찾기가 어렵네용 인천에 온지도 얼마안되서 지리도 잘모르구요 야간일을... 시작했다가 손해보면 어쩌나 하는 막연한 생각에.. 오랜시간을 고민하며 꼼꼼히 알아본후 신중히 결정하게 되었지요!...,부업알아봐요~... 부업을 알아보려구 하는데 주변에서 찾기가 어렵네용 인천에 온지도 얼마안되서 지리도 잘모르구요 야간일을... 시작했다가 손해보면 어쩌나 하는 막연한 생각에.. 오랜시간을 고민하며 꼼꼼히 알아본후 신중히 결정하게 되었지요!...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=256803656&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,136,unlabeled,4,13,0,17,실패 서사 명확
naver_kin,투잡 손해,투잡을 하려고 하는데 동양생명과 KB손해보험 둘중...,... 생명과 손해보험을 두개다 할수 있다고 하더군요 제가 투잡으로 하려고 하는거지만 확실하게 하고 싶거든요 잠깐 하다가 말거나 그런건 아닙니다 지인들이 저믿고 가입해주셨는데 1년 2년 하고 그만둘꺼면 시작도 안합니다 제가...,투잡을 하려고 하는데 동양생명과 KB손해보험 둘중...... 생명과 손해보험을 두개다 할수 있다고 하더군요 제가 투잡으로 하려고 하는거지만 확실하게 하고 싶거든요 잠깐 하다가 말거나 그런건 아닙니다 지인들이 저믿고 가입해주셨는데 1년 2년 하고 그만둘꺼면 시작도 안합니다 제가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401030201&docId=324552947&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,157,unlabeled,4,12,0,16,실패 서사 명확
